text,label,intent_name
Is there a limit to a disposable virtual card?,29,disposable_card_limits
The ATM sucked my card in.,18,card_swallowed
My actual card isn't functioning.,14,card_not_working
My virtual car is not working.,72,virtual_card_not_working
Are my contactless settings correct? I tried to use it today but it wasn't working.,23,contactless_not_working
"If I have already completed a cash withdrawal at an ATM, is it normal for it to show as a pending transaction on the app?",46,pending_cash_withdrawal
I could not use my card in a store.,25,declined_card_payment
I transferred money from one account to another account and I charged a fee for it. Why is that?,64,transfer_fee_charged
Why is my card payment still pending? It should have gone through already.,45,pending_card_payment
From what countries can I use an account?,24,country_support
Why is my transfer not showing,5,balance_not_updated_after_bank_transfer
How dp i top up with a cheque ?,58,top_up_by_cash_or_cheque
Why was one of my transfers declined?,27,declined_transfer
Which countries are you available in?,24,country_support
I am having trouble with the app recognizing me.,68,unable_to_verify_identity
"I can't freeze my account as I need the card as I am traveling, how do I change my pin?",21,change_pin
Can you help me retrieve my card?,41,lost_or_stolen_card
What does a 'pending payment' mean?,45,pending_card_payment
If I can't choose my card type will I be able to use it everywhere?,73,visa_or_mastercard
"I have been charged to much for the object I bought when abroad, the exchange rate seems to be wrong.",17,card_payment_wrong_exchange_rate
Will this card work at any ATM?,3,atm_support
How can I check for an unsupported merchant for my transfer request?,27,declined_transfer
Can I select my card scheme or do you choose it for me?,73,visa_or_mastercard
My first choice would be Mastercard.,73,visa_or_mastercard
How do I go forth with bank transfers for top up accounts?,65,transfer_into_account
Can I get a full list of instructions for identity checks?,69,verify_my_identity
"I just got a new card, and I want to know how to activate.",0,activate_my_card
Are you okay with exchanges to EUR?,36,fiat_currency_support
Are bank transfers immediate?,5,balance_not_updated_after_bank_transfer
How do I access the virtual card?,40,getting_virtual_card
"When I tried to top up using my card, all of the money disappeared.",62,topping_up_by_card
I need to cancel a purchase that I made the other day.,52,request_refund
Why was a payment I made reverted?,53,reverted_card_payment?
"Disaster, I've totally forgotten my passcode, can you help me?",44,passcode_forgotten
Can I get a Visa or Mastercard?,73,visa_or_mastercard
Are their certain cash machines where I can change my pin?,21,change_pin
If I want to can I set up a new PIN?,21,change_pin
My card is not working.,14,card_not_working
Can you explain why I was charged extra when I used the card?,15,card_payment_fee_charged
Is it possible for me to change my PIN number?,21,change_pin
I could not transfer funds to a beneficiary; is there a problem with your software?,7,beneficiary_not_allowed
I am angry that I got charged for using my card.,15,card_payment_fee_charged
I need assistance with transferring funds to another account.,65,transfer_into_account
I am still waiting for a money transfer to appear.,48,pending_transfer
I need info on activating my card?,0,activate_my_card
This card is accepted by what businesses?,10,card_acceptance
Where can I find information about where my money came from?,70,verify_source_of_funds
What forms of payment do you accept?,54,supported_cards_and_currencies
How do I add cash to my account?,58,top_up_by_cash_or_cheque
I am reluctant to use ATMs international because I don't get an accurate exchange rate,76,wrong_exchange_rate_for_cash_withdrawal
There is a cash withdrawal in my account that isn't mine.,20,cash_withdrawal_not_recognised
"how long does it take to transfer money, my retailer is waiting",66,transfer_not_received_by_recipient
After making a payment with my card it doesn't seem to have worked. It's just showing to be pending. When will this actually be going through?,45,pending_card_payment
Waiting for the cash I deposited this morning still,6,balance_not_updated_after_cheque_or_cash_deposit
Can I use your app to exchange between USD and GBP,33,exchange_via_app
Can you tell me what I need for identity validation?,69,verify_my_identity
How can I make my card show up in the app?,13,card_linking
Could you inform me as to why I have been charged a higher fee for doing banking abroad.,64,transfer_fee_charged
The card has suffered a security breach.,22,compromised_card
"My husband and I went out for our weekly ""dinner and a movie,"" and it was my turn to pick up the check. Now I see that my card was charged twice. Who should I contact about negating the second charge and getting my card credited?",63,transaction_charged_twice
How do I verify my identity online,69,verify_my_identity
Where can virtual cards be ordered?,40,getting_virtual_card
What are the currencies and cards that are supported with my account?,54,supported_cards_and_currencies
My contactless stopped working today no matter where I try to use it. How do I get it to start working again?,23,contactless_not_working
Can you tell me why a refund I'm owed is not showing on my statement?,51,Refund_not_showing_up
I need a refund on a direct debit that shows in the app because I did not make it.,28,direct_debit_payment_not_recognised
I used foreign currency to buy something and I think the rate applied is incorrect.,17,card_payment_wrong_exchange_rate
I found my lost card. Am I still able to use it?,13,card_linking
Problem with my top up going through,47,pending_top_up
When will my returned transaction show up on my account?,51,Refund_not_showing_up
What is the procedure for depositing a virtual card,37,get_disposable_virtual_card
My money didnt go through after I transferred.,7,beneficiary_not_allowed
Will you set a limit to my top-up?,60,top_up_limits
my google pay seems to be acting up.,2,apple_pay_or_google_pay
"I've been waiting since Friday, where is my money?",66,transfer_not_received_by_recipient
Can I change my PIN abroad?,21,change_pin
The balance hasn't changed yet after depositing a cheque with some money.,6,balance_not_updated_after_cheque_or_cash_deposit
What about a auto top-up?,4,automatic_top_up
I made a purchase and was charged at the wrong foreign exchange rate.,17,card_payment_wrong_exchange_rate
I've made more than one attempt to make a purchase and the card keeps getting declined. Why do you keep denying my transfers?,27,declined_transfer
I need you to delete my account now.,55,terminate_account
is there a frequent currency discount?,31,exchange_charge
What caused my cash withdrawal to be declined?,26,declined_cash_withdrawal
Can I get more cards just incase?,39,getting_spare_card
If I top-up by using a trasfer are there charges that applied?,56,top_up_by_bank_transfer_charge
